timestamp,gas,temperature,humidity,magnitude,protocol
2025-10-06 15:10:00,791.78,27.1,54.0,4.89,HTTP
2025-10-06 15:10:06,791.78,27.1,53.0,4.89,HTTP
2025-10-06 15:10:11,791.78,27.1,53.0,4.89,HTTP
2025-10-06 15:10:16,791.91,27.1,53.0,4.89,HTTP
2025-10-06 15:10:21,791.91,27.1,53.0,4.89,HTTP
2025-10-06 15:10:26,791.91,27.1,54.0,4.89,HTTP
2025-10-06 15:10:31,791.91,27.1,54.0,4.89,HTTP
2025-10-06 15:10:36,791.91,27.1,53.0,4.89,HTTP
2025-10-06 15:10:41,791.91,27.1,53.0,4.89,HTTP
2025-10-06 15:10:46,791.91,27.1,54.0,4.89,HTTP
2025-10-06 15:10:51,791.91,27.1,54.0,4.89,HTTP
2025-10-06 15:10:56,791.91,27.1,54.0,4.89,HTTP
2025-10-06 15:11:01,791.91,27.1,54.0,4.89,HTTP
2025-10-06 15:11:06,791.91,27.1,53.0,4.89,HTTP
2025-10-06 15:11:11,791.91,27.1,53.0,4.89,HTTP
2025-10-06 15:11:16,792.05,27.1,53.0,4.89,HTTP
2025-10-06 15:11:21,792.05,27.1,53.0,4.89,HTTP
2025-10-06 15:11:26,791.51,27.1,53.0,4.89,HTTP
2025-10-06 15:11:31,791.51,27.1,53.0,4.89,HTTP
2025-10-06 15:11:36,786.81,27.1,54.0,4.82,HTTP
2025-10-06 15:11:41,786.81,27.1,54.0,4.82,HTTP
2025-10-06 15:11:46,797.71,27.1,53.0,5.03,HTTP
2025-10-06 15:11:51,797.71,27.1,53.0,5.03,HTTP
2025-10-06 15:11:56,792.85,27.1,53.0,4.83,HTTP
2025-10-06 15:12:01,792.85,27.1,53.0,4.83,HTTP
2025-10-06 15:12:06,837.47,27.1,54.0,4.83,HTTP
2025-10-06 15:12:11,837.47,27.1,54.0,10.68,HTTP
2025-10-06 15:12:16,833.71,27.1,54.0,10.68,HTTP
2025-10-06 15:12:21,833.71,27.1,54.0,4.8,HTTP
2025-10-06 15:12:26,829.69,27.1,53.0,4.81,HTTP
2025-10-06 15:12:31,829.69,27.1,53.0,4.81,HTTP
2025-10-06 15:12:36,825.82,27.1,53.0,4.79,HTTP
2025-10-06 15:12:41,825.82,27.1,53.0,4.79,HTTP
2025-10-06 15:12:46,821.96,27.1,53.0,4.83,HTTP
2025-10-06 15:12:51,821.96,27.1,53.0,4.83,HTTP
2025-10-06 15:12:56,817.98,27.1,54.0,4.83,HTTP
2025-10-06 15:13:01,817.98,27.1,54.0,4.79,HTTP
2025-10-06 15:13:06,817.98,27.1,54.0,4.79,HTTP
2025-10-06 15:13:11,814.55,27.1,53.0,4.79,HTTP
2025-10-06 15:13:17,814.55,27.1,53.0,4.79,HTTP
2025-10-06 15:13:21,815.24,27.1,53.0,4.8,HTTP
2025-10-06 15:13:26,815.24,27.1,53.0,4.8,HTTP
2025-10-06 15:13:31,800.41,27.1,53.0,4.79,HTTP
2025-10-06 15:13:36,800.41,27.1,53.0,4.79,HTTP
2025-10-06 15:13:41,801.49,27.1,53.0,4.79,HTTP
2025-10-06 15:13:46,801.49,27.1,53.0,4.79,HTTP
2025-10-06 15:13:51,754.34,27.1,53.0,4.8,HTTP
2025-10-06 15:13:57,754.34,27.1,53.0,4.8,HTTP
2025-10-06 15:14:01,754.08,27.1,53.0,4.79,HTTP
2025-10-06 15:14:07,754.08,27.1,53.0,4.79,HTTP
2025-10-06 15:14:12,754.08,27.1,53.0,4.8,HTTP
2025-10-06 15:14:17,754.08,27.1,53.0,4.8,HTTP
2025-10-06 15:14:22,753.95,27.1,53.0,4.8,HTTP
2025-10-06 15:14:26,753.95,27.1,53.0,4.8,HTTP
2025-10-06 15:14:31,753.82,27.1,53.0,4.79,HTTP
2025-10-06 15:14:36,753.82,27.1,53.0,4.79,HTTP
2025-10-06 15:14:41,753.69,27.1,53.0,4.8,HTTP
2025-10-06 15:14:47,753.69,27.1,53.0,4.8,HTTP
2025-10-06 15:14:51,753.69,27.1,53.0,4.79,HTTP
2025-10-06 15:14:56,753.69,27.1,53.0,4.79,HTTP
2025-10-06 15:15:02,753.82,27.1,53.0,4.82,HTTP
2025-10-06 15:15:22,753.69,27.1,53.0,4.8,HTTP
2025-10-06 15:15:27,753.56,27.1,53.0,4.79,HTTP
2025-10-06 15:15:32,753.43,27.1,53.0,4.8,HTTP
2025-10-06 15:15:37,753.43,27.1,53.0,4.8,HTTP
2025-10-06 15:15:42,753.43,27.1,53.0,4.79,HTTP
2025-10-06 15:15:47,753.43,27.1,53.0,4.79,HTTP
2025-10-06 15:15:52,753.43,27.1,53.0,4.8,HTTP
2025-10-06 15:15:57,753.43,27.1,53.0,4.8,HTTP
2025-10-06 15:16:02,753.43,27.1,53.0,4.8,HTTP
2025-10-06 15:16:07,753.43,27.1,53.0,4.81,HTTP
2025-10-06 15:16:12,753.43,27.1,53.0,4.8,HTTP
2025-10-06 15:16:18,753.43,27.1,53.0,4.8,HTTP
2025-10-06 15:16:23,753.29,27.1,53.0,4.8,HTTP
2025-10-06 15:16:28,753.29,27.1,53.0,4.8,HTTP
2025-10-06 15:16:34,753.29,27.1,53.0,4.8,HTTP
2025-10-06 15:16:38,753.16,27.1,53.0,4.8,HTTP
2025-10-06 15:16:44,753.03,27.1,53.0,4.8,HTTP
2025-10-06 15:16:49,752.9,27.1,53.0,4.8,HTTP
2025-10-06 15:16:54,752.9,27.1,53.0,4.8,HTTP
2025-10-06 15:16:59,752.77,27.1,53.0,4.8,HTTP
2025-10-06 15:17:04,752.77,27.1,53.0,4.8,HTTP
2025-10-06 15:17:09,752.77,27.1,53.0,4.8,HTTP
2025-10-06 15:17:14,752.77,27.1,53.0,4.8,HTTP
2025-10-06 15:17:22,752.77,27.1,53.0,4.8,HTTP
2025-10-06 15:17:25,752.77,27.1,53.0,4.79,HTTP
2025-10-06 15:17:30,753.16,27.1,53.0,4.79,HTTP
2025-10-06 15:17:36,753.16,27.1,53.0,4.79,HTTP
2025-10-06 15:17:44,753.16,27.1,53.0,4.79,HTTP
2025-10-06 15:17:49,753.43,27.1,53.0,4.79,HTTP
2025-10-06 15:17:55,753.43,27.1,53.0,4.79,HTTP
2025-10-06 15:18:00,753.43,27.1,53.0,4.79,HTTP
2025-10-06 15:18:06,754.08,27.1,53.0,4.79,HTTP
2025-10-06 15:18:10,754.08,27.1,53.0,4.79,HTTP
2025-10-06 15:18:16,754.34,27.1,53.0,4.79,HTTP
2025-10-06 15:18:23,754.34,27.1,53.0,4.79,HTTP
2025-10-06 15:18:25,755.0,27.1,53.0,4.79,HTTP
2025-10-06 15:18:41,754.87,27.1,53.0,4.79,HTTP
2025-10-06 15:18:43,754.34,27.6,54.0,4.83,HTTP
2025-10-06 15:18:48,754.34,27.6,54.0,4.83,HTTP
2025-10-06 15:18:57,753.95,27.6,54.0,4.81,HTTP
2025-10-06 15:18:59,753.95,27.6,54.0,4.81,HTTP
2025-10-06 15:19:03,753.03,27.6,53.0,4.83,HTTP
2025-10-06 15:19:08,753.03,27.6,53.0,4.83,HTTP
2025-10-06 15:19:13,752.25,27.6,53.0,4.83,HTTP
2025-10-06 15:19:18,752.25,27.6,53.0,4.83,HTTP
2025-10-06 15:19:23,751.33,27.6,53.0,4.83,HTTP
2025-10-06 15:19:28,751.33,27.6,53.0,4.83,HTTP
2025-10-06 15:19:33,750.54,27.6,53.0,4.92,HTTP
2025-10-06 15:19:38,750.54,27.6,53.0,4.92,HTTP
2025-10-06 15:20:48,748.06,27.6,53.0,4.85,HTTP
2025-10-06 15:20:48,747.93,27.6,53.0,4.85,HTTP
2025-10-06 15:20:53,747.8,28.0,52.0,4.86,HTTP
2025-10-06 15:20:58,747.8,28.0,52.0,4.86,HTTP
2025-10-06 15:21:03,748.06,28.0,52.0,4.86,HTTP
2025-10-06 15:21:08,748.06,28.0,52.0,4.86,HTTP
2025-10-06 15:21:13,747.8,28.0,52.0,4.85,HTTP
2025-10-06 15:21:18,747.8,28.0,52.0,4.85,HTTP
2025-10-06 15:21:24,748.06,28.0,52.0,4.84,HTTP
2025-10-06 15:21:28,748.06,28.0,52.0,4.84,HTTP
2025-10-06 15:21:36,747.8,28.0,52.0,4.85,HTTP
2025-10-06 15:21:38,747.8,28.0,52.0,4.85,HTTP
2025-10-06 15:21:43,747.67,28.0,52.0,4.85,HTTP
2025-10-06 15:21:48,747.67,28.0,52.0,4.85,HTTP
2025-10-06 15:21:53,747.4,28.0,52.0,4.85,HTTP
2025-10-06 15:21:58,747.4,28.0,52.0,4.85,HTTP
2025-10-06 15:22:03,747.14,28.0,52.0,4.84,HTTP
2025-10-06 15:22:08,747.14,28.0,52.0,4.84,HTTP
2025-10-06 15:22:13,746.88,28.0,52.0,4.84,HTTP
2025-10-06 15:22:18,746.88,28.0,52.0,4.84,HTTP
2025-10-06 15:22:23,746.62,28.0,52.0,4.84,HTTP
2025-10-06 15:22:29,746.62,28.0,52.0,4.84,HTTP
2025-10-06 15:22:33,746.49,28.0,52.0,4.84,HTTP
2025-10-06 15:22:38,746.49,28.0,52.0,4.84,HTTP
2025-10-06 15:22:43,746.1,28.0,52.0,4.84,HTTP
2025-10-06 15:22:49,746.1,28.0,52.0,4.84,HTTP
2025-10-06 15:22:54,745.84,28.0,52.0,4.85,HTTP
2025-10-06 15:22:58,745.84,28.0,52.0,4.85,HTTP
2025-10-06 15:23:03,745.57,28.0,52.0,4.82,HTTP
2025-10-06 15:23:08,745.57,28.0,52.0,4.82,HTTP
2025-10-06 15:23:13,745.57,28.0,52.0,4.82,HTTP
2025-10-06 15:23:18,745.57,28.0,52.0,4.84,HTTP
2025-10-06 15:23:23,745.44,28.0,52.0,4.83,HTTP
2025-10-06 15:23:28,745.44,28.0,52.0,4.83,HTTP
2025-10-06 15:23:33,745.44,28.0,52.0,4.84,HTTP
2025-10-06 15:23:38,745.44,28.0,52.0,4.84,HTTP
2025-10-06 15:23:43,745.44,28.0,52.0,4.84,HTTP
2025-10-06 15:23:49,745.44,28.0,52.0,4.84,HTTP
2025-10-06 15:23:54,745.31,28.0,52.0,4.83,HTTP
2025-10-06 15:23:58,745.31,28.0,52.0,4.83,HTTP
2025-10-06 15:24:03,745.31,28.5,52.0,4.83,HTTP
2025-10-06 15:24:14,745.31,28.5,52.0,4.83,HTTP
2025-10-06 15:24:17,745.31,28.5,52.0,4.83,HTTP
2025-10-06 15:24:19,745.31,28.5,52.0,4.83,HTTP
2025-10-06 15:24:24,745.31,28.5,52.0,4.84,HTTP
2025-10-06 15:24:29,745.31,28.5,52.0,4.84,HTTP
2025-10-06 15:24:34,745.44,28.5,51.0,4.84,HTTP
2025-10-06 15:24:39,745.44,28.5,51.0,4.84,HTTP
2025-10-06 15:24:44,745.44,28.5,51.0,4.84,HTTP
2025-10-06 15:24:49,745.44,28.5,51.0,4.84,HTTP
2025-10-06 15:24:54,745.31,28.5,51.0,4.84,HTTP
2025-10-06 15:24:59,745.31,28.5,51.0,4.84,HTTP
2025-10-06 15:25:04,745.18,28.5,51.0,4.84,HTTP
2025-10-06 15:25:09,745.18,28.5,51.0,4.84,HTTP
2025-10-06 15:25:14,745.05,28.5,51.0,4.84,HTTP
2025-10-06 15:25:19,745.05,28.5,51.0,4.84,HTTP
2025-10-06 15:25:24,744.92,28.5,51.0,4.84,HTTP
2025-10-06 15:25:29,744.92,28.5,51.0,4.84,HTTP
2025-10-06 15:25:34,744.92,28.5,51.0,4.84,HTTP
2025-10-06 15:25:39,744.92,28.5,51.0,4.84,HTTP
2025-10-06 15:25:44,744.79,28.4,51.0,4.84,HTTP
2025-10-06 15:25:49,744.79,28.4,51.0,4.84,HTTP
2025-10-06 15:25:54,744.66,28.4,51.0,4.84,HTTP
2025-10-06 15:25:59,744.66,28.4,51.0,4.84,HTTP
2025-10-06 15:26:04,744.53,28.4,51.0,4.82,HTTP
2025-10-06 15:26:09,744.53,28.4,51.0,4.82,HTTP
2025-10-06 15:26:14,744.4,28.3,51.0,4.83,HTTP
2025-10-06 15:26:19,744.4,28.3,51.0,4.83,HTTP
2025-10-06 15:26:24,744.27,28.2,51.0,4.82,HTTP
2025-10-06 15:26:29,744.27,28.2,51.0,4.82,HTTP
2025-10-06 15:26:34,744.27,28.1,51.0,4.82,HTTP
2025-10-06 15:26:39,744.27,28.1,51.0,4.82,HTTP
2025-10-06 15:26:44,744.4,28.0,52.0,4.81,HTTP
2025-10-06 15:26:49,744.4,28.0,52.0,4.81,HTTP
2025-10-06 15:26:54,744.4,28.0,51.0,4.83,HTTP
2025-10-06 15:26:59,744.4,28.0,51.0,4.83,HTTP
2025-10-06 15:27:04,744.4,28.0,51.0,4.84,HTTP
2025-10-06 15:27:09,744.4,28.0,51.0,4.84,HTTP
2025-10-06 15:27:14,744.79,28.0,51.0,4.77,HTTP
2025-10-06 15:27:19,744.79,28.0,51.0,4.77,HTTP
2025-10-06 15:27:24,744.01,28.0,52.0,4.86,HTTP
2025-10-06 15:27:29,744.01,28.0,52.0,4.86,HTTP
2025-10-06 15:27:34,743.88,28.0,52.0,4.81,HTTP
2025-10-06 15:27:39,743.88,28.0,52.0,4.81,HTTP
2025-10-06 15:27:44,743.62,28.0,52.0,4.81,HTTP
2025-10-06 15:27:49,743.62,28.0,52.0,4.81,HTTP
2025-10-06 15:27:54,743.49,28.0,52.0,4.84,HTTP
2025-10-06 15:27:59,743.49,28.0,52.0,4.84,HTTP
2025-10-06 15:28:04,743.36,28.4,52.0,4.85,HTTP
2025-10-06 15:28:09,743.36,28.4,52.0,4.85,HTTP
2025-10-06 15:28:14,743.23,28.5,51.0,4.87,HTTP
2025-10-06 15:28:19,743.23,28.5,51.0,4.87,HTTP
2025-10-06 15:28:24,742.84,28.5,51.0,4.87,HTTP
2025-10-06 15:28:29,742.84,28.5,51.0,4.87,HTTP
2025-10-06 15:28:34,742.57,28.5,51.0,4.87,HTTP
2025-10-06 15:28:39,742.57,28.5,51.0,4.87,HTTP
2025-10-06 15:28:44,742.44,28.5,51.0,4.88,HTTP
2025-10-06 15:28:49,742.44,28.5,51.0,4.88,HTTP
2025-10-06 15:28:54,741.79,28.5,51.0,4.83,HTTP
2025-10-06 15:28:59,741.79,28.5,51.0,4.83,HTTP
2025-10-06 15:29:04,743.36,28.5,51.0,4.84,HTTP
2025-10-06 15:29:09,743.36,28.5,51.0,4.84,HTTP
2025-10-06 15:29:14,743.75,28.5,51.0,4.79,HTTP
2025-10-06 15:29:19,743.75,28.5,51.0,4.79,HTTP
2025-10-06 15:32:32,745.05,28.5,52.0,4.8,HTTP
2025-10-06 15:32:37,745.05,28.5,52.0,4.8,HTTP
2025-10-06 15:32:43,745.05,28.5,52.0,4.8,HTTP
2025-10-06 15:32:48,745.05,28.5,52.0,4.8,HTTP
2025-10-06 15:32:56,744.92,28.5,52.0,4.8,HTTP
2025-10-06 15:32:58,744.66,28.5,51.0,4.82,HTTP
2025-10-06 15:33:03,744.66,28.5,51.0,4.82,HTTP
2025-10-06 15:33:08,744.14,28.5,51.0,4.82,HTTP
2025-10-06 15:33:13,744.14,28.5,51.0,4.82,HTTP
2025-10-06 15:36:37,742.97,28.5,51.0,4.82,HTTP
2025-10-06 15:36:42,742.97,28.5,51.0,4.82,HTTP
2025-10-06 15:36:50,742.97,28.5,51.0,4.82,HTTP
2025-10-06 15:36:52,742.84,28.5,51.0,4.81,HTTP
2025-10-06 15:36:57,742.84,28.5,51.0,4.81,HTTP
2025-10-06 15:37:03,742.84,28.5,51.0,4.81,HTTP
2025-10-06 15:37:21,742.84,28.5,51.0,4.81,HTTP
2025-10-06 15:37:23,742.84,28.5,51.0,4.81,HTTP
2025-10-06 15:37:28,743.1,28.5,51.0,4.81,HTTP
2025-10-06 15:37:36,743.1,28.5,51.0,4.81,HTTP
2025-10-06 15:37:38,742.97,28.5,51.0,4.81,HTTP
2025-10-06 15:37:43,742.97,28.5,51.0,4.81,HTTP
2025-10-06 15:37:48,742.97,28.5,51.0,4.81,HTTP
2025-10-06 15:37:53,742.97,28.5,51.0,4.81,HTTP
2025-10-06 15:37:58,742.97,28.5,51.0,4.81,HTTP
2025-10-06 15:38:03,742.97,28.5,51.0,4.79,HTTP
2025-10-06 15:38:08,742.97,28.5,51.0,4.79,HTTP
2025-10-06 15:38:16,742.97,28.5,51.0,4.81,HTTP
2025-10-06 15:39:58,742.31,28.5,51.0,4.8,HTTP
2025-10-06 15:40:03,742.31,28.5,51.0,4.8,HTTP
2025-10-06 15:40:08,742.31,28.5,51.0,4.81,HTTP
2025-10-06 15:40:13,742.05,28.5,51.0,4.8,HTTP
2025-10-06 15:40:18,742.05,28.5,51.0,4.8,HTTP
2025-10-06 15:40:23,741.92,28.5,51.0,4.8,HTTP
2025-10-06 15:40:28,741.92,28.5,51.0,4.8,HTTP
2025-10-06 15:40:33,741.92,28.5,51.0,4.78,HTTP
2025-10-06 15:40:38,741.92,28.5,51.0,4.78,HTTP
2025-10-06 15:40:43,741.92,28.5,51.0,4.8,HTTP
2025-10-06 15:40:48,741.92,28.5,51.0,4.8,HTTP
2025-10-06 15:40:53,741.79,28.5,51.0,4.8,HTTP
2025-10-06 15:40:58,741.79,28.5,51.0,4.8,HTTP
2025-10-06 15:41:03,741.79,28.5,51.0,4.8,HTTP
2025-10-06 15:41:08,741.79,28.5,51.0,4.8,HTTP
2025-10-06 15:41:13,741.79,28.5,51.0,4.8,HTTP
2025-10-06 15:41:18,741.79,28.5,51.0,4.8,HTTP
2025-10-06 15:41:23,741.66,28.5,51.0,4.8,HTTP
2025-10-06 15:41:28,741.66,28.5,51.0,4.8,HTTP
2025-10-06 15:41:33,741.66,28.5,51.0,4.79,HTTP
2025-10-06 15:41:38,741.66,28.5,51.0,4.79,HTTP
2025-10-06 15:41:43,741.79,28.5,51.0,4.78,HTTP
2025-10-06 15:41:48,741.79,28.5,51.0,4.78,HTTP
2025-10-06 15:41:53,741.92,28.5,51.0,4.77,HTTP
2025-10-06 15:41:58,741.92,28.5,51.0,4.77,HTTP
2025-10-06 15:42:03,742.05,28.5,51.0,4.79,HTTP
2025-10-06 15:42:08,742.05,28.5,51.0,4.79,HTTP
2025-10-06 15:42:13,742.18,28.5,51.0,4.78,HTTP
2025-10-06 15:42:18,742.18,28.5,51.0,4.78,HTTP
2025-10-06 15:42:23,742.31,28.5,51.0,4.78,HTTP
2025-10-06 15:42:28,742.31,28.5,51.0,4.78,HTTP
2025-10-06 15:42:33,742.31,28.5,51.0,4.78,HTTP
2025-10-06 15:42:38,742.31,28.5,51.0,4.78,HTTP
2025-10-06 15:42:43,742.44,28.5,51.0,4.78,HTTP
2025-10-06 15:42:48,742.44,28.5,51.0,4.78,HTTP
2025-10-06 15:42:53,742.57,28.5,51.0,4.75,HTTP
2025-10-06 15:42:58,742.57,28.5,51.0,4.75,HTTP
2025-10-06 15:43:03,742.57,28.5,51.0,4.77,HTTP
2025-10-06 15:43:08,742.57,28.5,51.0,4.77,HTTP
2025-10-06 15:43:13,742.7,28.5,51.0,4.75,HTTP
2025-10-06 15:43:19,742.7,28.5,51.0,4.75,HTTP
2025-10-06 15:43:23,742.97,28.5,51.0,4.91,HTTP
2025-10-06 15:43:28,742.97,28.5,51.0,4.91,HTTP
2025-10-06 15:43:33,743.23,28.5,51.0,4.91,HTTP
2025-10-06 15:43:38,743.23,28.5,51.0,4.91,HTTP
2025-10-06 15:43:43,743.23,28.5,51.0,4.78,HTTP
2025-10-06 15:43:48,743.23,28.5,51.0,4.78,HTTP
2025-10-06 15:43:53,743.23,28.5,51.0,4.93,HTTP
2025-10-06 15:43:58,743.23,28.5,51.0,4.93,HTTP
2025-10-06 15:44:03,743.23,28.5,51.0,4.93,HTTP
2025-10-06 15:44:08,743.23,28.5,51.0,4.93,HTTP
2025-10-06 15:44:13,743.1,28.5,51.0,4.94,HTTP
2025-10-06 15:44:18,743.1,28.5,51.0,4.94,HTTP
2025-10-06 15:44:23,742.97,28.5,51.0,4.93,HTTP
2025-10-06 15:44:28,742.97,28.5,51.0,4.93,HTTP
2025-10-06 15:44:33,742.97,28.5,51.0,4.93,HTTP
2025-10-06 15:44:38,742.97,28.5,51.0,4.93,HTTP
2025-10-06 15:44:43,743.1,28.5,51.0,4.92,HTTP
2025-10-06 15:44:48,743.1,28.5,51.0,4.92,HTTP
2025-10-06 15:44:53,743.1,28.5,51.0,4.93,HTTP
2025-10-06 15:44:58,743.1,28.5,51.0,4.93,HTTP
2025-10-06 15:45:03,742.84,28.5,51.0,4.93,HTTP
2025-10-06 15:45:08,742.84,28.5,51.0,4.93,HTTP
2025-10-06 15:45:13,742.44,28.5,50.0,4.93,HTTP
2025-10-06 15:45:18,742.44,28.5,50.0,4.93,HTTP
2025-10-06 15:45:23,742.31,28.5,50.0,4.93,HTTP
2025-10-06 15:45:28,742.31,28.5,50.0,4.8,HTTP
2025-10-06 15:45:33,742.18,28.5,51.0,4.93,HTTP
2025-10-06 15:45:38,742.18,28.5,51.0,4.93,HTTP
2025-10-06 15:45:43,742.05,28.5,51.0,4.93,HTTP
2025-10-06 15:45:48,742.05,28.5,51.0,4.93,HTTP
2025-10-06 15:45:53,742.18,28.5,51.0,4.89,HTTP
2025-10-06 15:45:58,742.18,28.5,51.0,4.89,HTTP
2025-10-06 15:46:03,742.18,28.5,51.0,4.89,HTTP
2025-10-06 15:46:08,742.18,28.5,51.0,4.89,HTTP
2025-10-06 15:46:13,742.05,28.5,51.0,4.9,HTTP
2025-10-06 15:46:18,742.05,28.5,51.0,4.9,HTTP
2025-10-06 15:46:27,741.92,28.5,51.0,4.9,HTTP
2025-10-06 15:46:28,741.92,28.5,51.0,4.9,HTTP
2025-10-06 15:46:33,741.79,28.5,51.0,4.92,HTTP
2025-10-06 15:46:38,741.79,28.5,51.0,4.92,HTTP
2025-10-06 15:46:43,741.66,28.5,51.0,4.91,HTTP
2025-10-06 15:46:48,741.66,28.5,51.0,4.91,HTTP
2025-10-06 15:46:53,741.66,28.5,51.0,4.92,HTTP
2025-10-06 15:46:58,741.66,28.5,51.0,4.92,HTTP
2025-10-06 15:47:03,741.66,28.5,51.0,4.8,HTTP
2025-10-06 15:47:08,741.66,28.5,51.0,4.8,HTTP
2025-10-06 15:47:13,741.66,28.5,51.0,4.8,HTTP
2025-10-06 15:47:18,741.66,28.5,51.0,4.8,HTTP
2025-10-06 15:47:23,741.66,28.5,51.0,4.8,HTTP
2025-10-06 15:47:28,741.66,28.5,51.0,4.8,HTTP
2025-10-06 15:47:33,741.66,28.5,51.0,4.8,HTTP
2025-10-06 15:47:39,741.66,28.5,51.0,4.89,HTTP
2025-10-06 15:47:44,741.66,28.5,51.0,4.9,HTTP
2025-10-06 15:47:48,741.66,28.5,51.0,4.9,HTTP
2025-10-06 15:47:53,741.66,28.5,50.0,4.87,HTTP
2025-10-06 15:47:58,741.66,28.5,50.0,4.87,HTTP
2025-10-06 15:48:03,741.66,28.5,50.0,4.89,HTTP
2025-10-06 15:48:08,741.66,28.5,50.0,4.89,HTTP
2025-10-06 15:48:13,741.66,28.5,50.0,4.84,HTTP
2025-10-06 15:48:19,741.66,28.5,50.0,4.84,HTTP
2025-10-06 15:48:23,741.66,28.5,50.0,4.83,HTTP
2025-10-06 15:48:28,741.66,28.5,50.0,4.83,HTTP
2025-10-06 15:48:37,741.66,28.5,50.0,4.89,HTTP
2025-10-06 15:48:42,741.66,28.5,50.0,4.89,HTTP
2025-10-06 15:48:47,741.79,28.5,50.0,4.91,HTTP
2025-10-06 15:48:52,741.79,28.5,50.0,4.91,HTTP
2025-10-06 15:48:57,741.79,28.5,50.0,4.92,HTTP
2025-10-06 15:49:02,741.79,28.5,50.0,4.92,HTTP
2025-10-06 15:49:07,741.66,28.5,50.0,4.92,HTTP
2025-10-06 15:49:12,741.66,28.5,51.0,4.92,HTTP
2025-10-06 15:49:17,741.53,28.5,51.0,4.9,HTTP
2025-10-06 15:49:22,741.53,28.5,51.0,4.9,HTTP
2025-10-06 15:49:27,741.53,28.5,51.0,4.9,HTTP
2025-10-06 15:49:32,741.53,28.5,51.0,4.9,HTTP
2025-10-06 15:49:37,741.53,28.5,50.0,4.77,HTTP
2025-10-06 15:49:42,741.53,28.5,50.0,4.77,HTTP
2025-10-06 15:49:47,741.53,28.5,50.0,4.76,HTTP
2025-10-06 15:49:52,741.53,28.5,50.0,4.76,HTTP
2025-10-06 15:49:57,741.53,28.5,50.0,4.77,HTTP
2025-10-06 15:50:02,741.53,28.5,50.0,4.77,HTTP
2025-10-06 15:50:07,741.14,28.5,51.0,4.94,HTTP
2025-10-06 15:50:12,741.14,28.5,51.0,4.94,HTTP
2025-10-06 15:50:17,741.14,28.5,51.0,4.91,HTTP
2025-10-06 15:50:22,741.14,28.5,51.0,4.91,HTTP
2025-10-06 15:50:27,741.01,28.5,51.0,4.92,HTTP
2025-10-06 15:50:58,741.14,28.5,51.0,4.9,HTTP
2025-10-06 15:51:03,741.14,28.5,51.0,4.92,HTTP
2025-10-06 15:51:08,741.27,28.5,51.0,4.92,HTTP
2025-10-06 15:51:13,741.27,28.5,50.0,4.92,HTTP
2025-10-06 15:51:18,741.27,28.5,50.0,4.92,HTTP
2025-10-06 15:51:23,741.4,28.7,50.0,4.77,HTTP
2025-10-06 15:51:28,741.4,28.7,50.0,4.77,HTTP
2025-10-06 15:51:33,741.4,28.8,51.0,4.76,HTTP
2025-10-06 15:51:38,741.4,28.6,50.0,4.89,HTTP
2025-10-06 15:51:43,741.4,28.6,50.0,4.89,HTTP
2025-10-06 15:51:48,741.66,28.5,51.0,4.85,HTTP
2025-10-06 15:51:53,741.66,28.5,51.0,4.85,HTTP
2025-10-06 15:51:58,741.4,28.5,50.0,4.88,HTTP
2025-10-06 15:52:03,741.4,28.5,50.0,4.88,HTTP
2025-10-06 15:52:08,741.53,28.8,50.0,4.79,HTTP
2025-10-06 15:52:13,741.53,28.8,50.0,4.79,HTTP
2025-10-06 15:52:18,741.53,28.8,50.0,4.79,HTTP
2025-10-06 15:52:23,741.53,28.8,50.0,4.79,HTTP
2025-10-06 15:52:28,741.53,28.8,50.0,4.79,HTTP
2025-10-06 15:52:33,741.53,28.8,50.0,4.79,HTTP
2025-10-06 15:59:28,0.0,0.0,0.0,0.0,HTTP
2025-10-06 15:59:33,0.0,0.0,0.0,0.0,HTTP
2025-10-06 15:59:38,0.0,0.0,0.0,0.0,HTTP
2025-10-06 15:59:43,0.0,0.0,0.0,0.0,HTTP
2025-10-06 15:59:48,0.0,0.0,0.0,0.0,HTTP
2025-10-06 15:59:53,0.0,0.0,0.0,0.0,HTTP
2025-10-06 15:59:58,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:00:03,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:00:08,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:00:13,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:00:18,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:00:23,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:00:28,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:00:33,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:00:38,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:00:43,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:00:48,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:00:53,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:00:58,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:01:03,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:01:08,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:01:13,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:01:18,0.0,0.0,0.0,0.0,HTTP
2025-10-06 16:01:23,0.0,0.0,0.0,0.0,HTTP
